Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,448.827483400004,,,,,,,,,,,,448.8179291000124,449.3096712999977,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Löffel,hohl,"['Löffel', 'hohl']",restudy,2,,,,,,448.8178630999755,448.817899600137,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",449.3096820001956,449.3124703001231,None,449.3125919001177,455.3184279000852,2,455.318725500023,455.32126710005105,None,455.3213804999832,455.32256590016186,455.3225779000204,455.32361580012366,1.8428648000117391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(7 x 6) + 9 = 48 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,0,0,9,,,,,,,,,481.53148950007744,,,,,,,,,,480.472795000067,481.4767665001564,,,,,['button_incorrect'],[26.139299700036645],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,481.5193600000348,481.53148950007744,507.6644745999947,[-0.41388888888888886],[-0.40555555555555556],[1],[0],[0],[26.139299700036645],['button_incorrect'],507.6651582000777,508.66817690012977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(54 : 6) - 10 = 0 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,1,1,5,,,,,,,,,508.67816010001116,,,,,,,,,,,,,,,,['button_incorrect'],[10.761812699958682],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,508.6683683001902,508.67816010001116,519.4334638,[-0.36944444444444446],[-0.38981481481481484],[1],[0],[0],[10.761812699958682],['button_incorrect'],519.4338454001117,520.4369389000349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(4 : 2) + 4 = 6 ,Correct,button_correct,,,,,,,,,,,,,0,2,2,1,,,,,,,,,520.4470104000065,,,,,,,,,,,,,,,,['button_correct'],[4.235794699983671],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,520.4371266001835,520.4470104000065,524.6750583001412,[0.3592592592592593],[-0.40925925925925927],[1],[0],[0],[4.235794699983671],['button_correct'],524.6754384001251,525.6786076000426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(28 : 7) - 3 = 1 ,Correct,button_correct,,,,,,,,,,,,,0,3,3,0,,,,,,,,,525.6886094000656,,,,,,,,,,,,,,,,['button_correct'],[10.591642000013962],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,525.6787964000832,525.6886094000656,536.27298410004,[0.3212962962962963],[-0.40925925925925927],[1],[0],[0],[10.591642000013962],['button_correct'],536.2733691001777,537.2765975000802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(9 x 5) - 9 = 36 ,Correct,button_correct,,,,,,,,,,,,,0,4,4,4,,,,,,,,,537.2865776000544,,,,,,,,,,,,,,,,['button_correct'],[7.57968800002709],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,537.2767860000022,537.2865776000544,544.8581898000557,[0.3212962962962963],[-0.40925925925925927],[1],[0],[0],[7.57968800002709],['button_correct'],544.8585737000685,545.8618640999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(25 : 5) + 5 = 9 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,5,5,6,,,,,,,,,545.8718460001983,,,,,,,,,,,,,,,,['button_incorrect'],[2.940600600093603],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,545.8620543000288,545.8718460001983,548.8043800999876,[-0.29907407407407405],[-0.40185185185185185],[1],[0],[0],[2.940600600093603],['button_incorrect'],548.8047597000841,549.80796190002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(2 x 5) + 3 = 13 ,Correct,button_correct,,,,,,,,,,,,,0,6,6,2,,,,,,,,,549.8180488999933,,,,,,,,,,,,,,,,['button_correct'],[3.4931359998881817],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,549.8081469000317,549.8180488999933,553.3029771000147,[0.2777777777777778],[-0.39537037037037037],[1],[0],[0],[3.4931359998881817],['button_correct'],553.3033519000746,554.306529100053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(6 x 3) + 10 = 27 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,7,7,8,,,,,,,,,554.3166088000871,,,,,,,,,,,,,,,,['button_incorrect'],[3.8244870000053197],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,554.3067135000601,554.3166088000871,558.1329056001268,[-0.37222222222222223],[-0.40185185185185185],[1],[0],[0],[3.8244870000053197],['button_incorrect'],558.1332863001153,559.1363945000339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(40 : 5) + 8 = 15 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,8,8,7,,,,,,,,,559.1463516000658,,,,,,,,,,,,,,,,['button_incorrect'],[7.9715632000006735],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,559.1365867001005,559.1463516000658,567.1098823000211,[-0.3],[-0.4027777777777778],[1],[0],[0],[7.9715632000006735],['button_incorrect'],567.1102736000903,568.1135329001117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
(80 : 10) + 9 = 17 ,Correct,button_correct,,,,,,,,,,,,,0,9,9,3,,,,,,,,,568.1235128000844,,,,,,,,,,,,,,,,['button_correct'],[6.2340265000239015],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,568.1137296999805,568.1235128000844,574.3498490001075,[0.3638888888888889],[-0.4],[1],[0],[0],[6.2340265000239015],['button_correct'],574.3502231000457,575.3533822000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,590.9269447000697,,,,,,,,,,,,,,,,Tasse,7.673118199920282,,,,,,,,,,,,4.859459300059825,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.9183066000696,590.9269447000697,590.9269447000697,598.6089553001802,return,7.673118199920282,None,Tasse,[0.025925925925925925],[0.03796296296296296],[1],[0],[0],[3.2123106999788433],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,598.6210724001285,,,,,,,,,,,,,,,,Rucksack,5.498963800026104,,,,,,,,,,,,1.2169360998086631,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6107197999954,598.6210724001285,598.6210724001285,604.1254441000056,return,5.498963800026104,None,Rucksack,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,604.136154100066,,,,,,,,,,,,,,,,Hund,2.191829500021413,,,,,,,,,,,,0.4315702999010682,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.1266915001906,604.136154100066,604.136154100066,606.3355801000725,return,2.191829500021413,None,Hund,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,606.3463037000038,,,,,,,,,,,,,,,,Katze,3.0056964000687003,,,,,,,,,,,,0.7928440999239683,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.3368339000735,606.3463037000038,606.3463037000038,609.359046400059,return,3.0056964000687003,None,Katze,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,609.3701431001537,,,,,,,,,,,,,,,,Lampe,2.7178746999707073,,,,,,,,,,,,0.8841065000742674,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.3603072001133,609.3701431001537,609.3701431001537,612.092291300185,return,2.7178746999707073,None,Lampe,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,612.1036565999966,,,,,,,,,,,,,,,,Fahrrad,6.2403702000156045,,,,,,,,,,,,3.4758059000596404,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0935502999928,612.1036565999966,612.1036565999966,618.3507201001048,return,6.2403702000156045,None,Fahrrad,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,618.3623305000365,,,,,,,,,,,,,,,,Bürste,25.053760800044984,,,,,,,,,,,,22.243266800185665,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.3519799001515,618.3623305000365,618.3623305000365,643.4168442001101,return,25.053760800044984,None,Bürste,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,643.4286440999713,,,,,,,,,,,,,,,,Brille,2.787323599914089,,,,,,,,,,,,0.5441191999707371,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.4180999000091,643.4286440999713,643.4286440999713,646.2220823001117,return,2.787323599914089,None,Brille,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,646.2340580001473,,,,,,,,,,,,,,,,Stift,97.65406259987503,,,,,,,,,,,,94.02120779990219,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.2232976001687,646.2340580001473,646.2340580001473,743.8895350000821,return,97.65406259987503,None,Stift,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,743.901745500043,,,,,,,,,,,,,,,,Kamera,7.2742870999500155,,,,,,,,,,,,4.782455900218338,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.8908090000041,743.901745500043,743.901745500043,751.1834888001904,return,7.2742870999500155,None,Kamera,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,751.1954054001253,,,,,,,,,,,,,,,,Blume,11.844717199914157,,,,,,,,,,,,8.035067700082436,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.1847524000332,751.1954054001253,751.1954054001253,763.0457886999939,return,11.844717199914157,None,Blume,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,763.0579189001583,,,,,,,,,,,,,,,,Geige,159.05421059997752,,,,,,,,,,,,157.33765110000968,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.0470482001547,763.0579189001583,763.0579189001583,922.1220129001886,return,159.05421059997752,None,Geige,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,922.1352982001845,,,,,,,,,,,,,,,,Eimer,18.888998299837112,,,,,,,,,,,,16.000743699958548,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.1233127000742,922.1352982001845,922.1352982001845,941.02621609997,return,18.888998299837112,None,Eimer,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,941.0388388000429,,,,,,,,,,,,,,,,Hammer,15.977336900075898,,,,,,,,,,,,13.409260200103745,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.0274528001901,941.0388388000429,941.0388388000429,957.017279200023,return,15.977336900075898,None,Hammer,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,957.0301224000286,,,,,,,,,,,,,,,,Flasche,54.62615939998068,,,,,,,,,,,,52.15894699981436,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0185218001716,957.0301224000286,957.0301224000286,1011.6579909999855,return,54.62615939998068,None,Flasche,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,1011.6711015000474,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,None,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.659276700113,1011.6711015000474,1011.6711015000474,1091.436723300023,None,,,,[0.26666666666666666],[-0.3888888888888889],[1],[0],[0],[79.7719476998318],"['button_continue', 'continue_text']",,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1095.7550282999873,,,,,,,,,,,,1110.512533399975,1111.0109586999752,,,,14.749362000031397,,,,,,,,,,,,None,None,,,,,,,,,,Lampe,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.7458579000086,1095.7550282999873,1095.7550282999873,1110.5092712000478,durchsichtig,return,14.749362000031397,None,1110.5096635001246,1110.518846000079,1110.518846000079,1110.5123843001202,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1111.0208848000038,,,,,,,,,,,,1116.0550508000888,1116.553819600027,,,,5.027563800103962,,,,,,,,,,,,None,None,,,,,,,,,,Trommel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.0112009001896,1111.0208848000038,1111.0208848000038,1116.052183000138,zart,return,5.027563800103962,None,1116.0524580001365,1116.0617203000002,1116.0617203000002,1116.054948600009,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1116.5637593001593,,,,,,,,,,,,1139.774394000182,1140.2731338001322,,,,23.204632999841124,,,,,,,,,,,,None,None,,,,,,,,,,Kamera,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.5540638000239,1116.5637593001593,1116.5637593001593,1139.7715404999908,groß,return,23.204632999841124,None,1139.7718048000243,1139.7810488999821,1139.7810488999821,1139.7742932999972,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1140.2830804002006,,,,,,,,,,,,1150.7803816001397,1151.2784437001683,,,,10.493535199901089,,,,,,,,,,,,None,None,,,,,,,,,,Stift,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.2733807000332,1140.2830804002006,1140.2830804002006,1150.7771900000516,flauschig,return,10.493535199901089,None,1150.7774766001385,1150.786312900018,1150.786312900018,1150.7802807001863,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1151.2883540000767,,,,,,,,,,,,1170.8928313001525,1171.3915533002,,,,19.592045800061896,,,,,,,,,,,,None,None,,,,,,,,,,Kiste,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.2786856000312,1151.2883540000767,1151.2883540000767,1170.8897514999844,rustikal,return,19.592045800061896,None,1170.8900115001015,1170.8994469000027,1170.8994469000027,1170.892733399989,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1171.40150919999,,,,,,,,,,,,1175.8734423001297,1176.3720484001096,,,,4.4629828000906855,,,,,,,,,,,,None,None,,,,,,,,,,Würfel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.3917986000888,1171.40150919999,1171.40150919999,1175.870380999986,verspielt,return,4.4629828000906855,None,1175.8706464001443,1175.8799235001206,1175.8799235001206,1175.8733418001793,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1176.3820085001644,,,,,,,,,,,,1187.3508858999703,1187.8493066001683,,,,10.962364600040019,,,,,,,,,,,,None,None,,,,,,,,,,Telefon,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.3722861001734,1176.3820085001644,1176.3820085001644,1187.347741900012,durchsichtig,return,10.962364600040019,None,1187.348006900167,1187.3572786999866,1187.3572786999866,1187.3507856000215,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1187.859353300184,,,,,,,,,,,,1200.023470400134,1200.521773000015,,,,12.157037199940532,,,,,,,,,,,,None,None,,,,,,,,,,Bürste,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.849550300045,1187.859353300184,1187.859353300184,1200.0201354001183,nachhaltig,return,12.157037199940532,None,1200.020390999969,1200.029672600096,1200.029672600096,1200.0233724999707,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1200.5317254001275,,,,,,,,,,,,1210.1643493000884,1210.6536112001631,,,,9.628682399867103,,,,,,,,,,,,None,None,,,,,,,,,,Schlüssel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.5220129999798,1200.5317254001275,1200.5317254001275,1210.1619705001358,,return,9.628682399867103,None,1210.1622266001068,1210.1714786000084,1210.1714786000084,1210.1642502001487,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1210.6635646000504,,,,,,,,,,,,1216.9726967001334,1217.4718754000496,,,,6.296877699904144,,,,,,,,,,,,None,None,,,,,,,,,,Uhr,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.6538590001874,1210.6635646000504,1210.6635646000504,1216.9700498001184,alt,return,6.296877699904144,None,1216.9703136000317,1216.9798008999787,1216.9798008999787,1216.9725961000659,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
