Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,480.91058839997277,,,,,,,,,,,,480.9010701999068,481.392696899944,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Kiste,niedlich,"['Kiste', 'niedlich']",restudy,2,,,,,,480.90100239997264,480.9010407999158,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",481.3927076999098,481.3954211999662,None,481.39555099990685,487.39933489996474,1,487.39967409998644,487.40250629989896,None,487.40262249996886,487.40377819992136,487.4037902998971,487.40529879997484,,3.156080999993719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,487.40876569994725,,,,,,,,,,,,487.4055798999034,487.90085799992085,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Jacke,breit,"['Jacke', 'breit']",restudy,2,,,,,,487.40551249997225,487.40555259992834,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",487.9008696998935,487.9035997999599,None,487.90372780000325,493.9070274999831,1,493.907322099898,493.9100446999073,None,493.91015739995055,493.91132349998225,493.9113354999572,493.9124909999082,,1.5840861999895424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(4 : 2) + 4 = 6 ,Correct,button_correct,,,,,,,,,,,,,0,0,0,1,,,,,,,,,517.7215168999974,,,,,,,,,,516.6628047999693,517.6667086998932,,,,,['button_incorrect'],[3.1808255000505596],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,517.7110869999742,517.7215168999974,520.895837899996,[-0.28055555555555556],[-0.3851851851851852],[1],[0],[0],[3.1808255000505596],['button_incorrect'],520.896512099891,521.8995172999566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(2 x 5) + 3 = 13 ,Correct,button_correct,,,,,,,,,,,,,0,1,1,2,,,,,,,,,521.9094631999033,,,,,,,,,,,,,,,,['button_correct'],[2.7179996999911964],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,521.8997117999243,521.9094631999033,524.6211779000005,[0.2935185185185185],[-0.40370370370370373],[1],[0],[0],[2.7179996999911964],['button_correct'],524.621554399957,525.6248796998989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(25 : 5) + 5 = 9 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,2,2,6,,,,,,,,,525.6437286,,,,,,,,,,,,,,,,['button_incorrect'],[2.063256000052206],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,525.6250674999319,525.6437286,527.7009476999519,[-0.40925925925925927],[-0.387037037037037],[1],[0],[0],[2.063256000052206],['button_incorrect'],527.701331899967,528.7047370999353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(28 : 7) - 3 = 1 ,Correct,button_correct,,,,,,,,,,,,,0,3,3,0,,,,,,,,,528.7148086999077,,,,,,,,,,,,,,,,['button_correct'],[3.4525189999258146],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,528.7049479999114,528.7148086999077,532.1609619999072,[0.42314814814814816],[-0.39537037037037037],[1],[0],[0],[3.4525189999258146],['button_correct'],532.1613718000008,533.1645405999152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(40 : 5) + 8 = 15 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,4,4,7,,,,,,,,,533.174583899905,,,,,,,,,,,,,,,,['button_incorrect'],[2.438606199924834],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,533.1647325999802,533.174583899905,535.6059332999866,[-0.2814814814814815],[-0.3907407407407407],[1],[0],[0],[2.438606199924834],['button_incorrect'],535.6063121999614,536.6098574999487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(6 x 3) + 10 = 27 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,5,5,8,,,,,,,,,536.6199509999715,,,,,,,,,,,,,,,,['button_incorrect'],[2.2205353000899777],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,536.6100619999925,536.6199509999715,538.8323829999426,[-0.3888888888888889],[-0.412962962962963],[1],[0],[0],[2.2205353000899777],['button_incorrect'],538.8327699999791,539.8360923998989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(9 x 5) - 9 = 36 ,Correct,button_correct,,,,,,,,,,,,,0,6,6,4,,,,,,,,,539.8460706999758,,,,,,,,,,,,,,,,['button_correct'],[2.1278934000292793],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,539.8362834999571,539.8460706999758,541.965896599926,[0.32685185185185184],[-0.40925925925925927],[1],[0],[0],[2.1278934000292793],['button_correct'],541.9662755999016,542.9696653999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(80 : 10) + 9 = 17 ,Correct,button_correct,,,,,,,,,,,,,0,7,7,3,,,,,,,,,542.9796493999893,,,,,,,,,,,,,,,,['button_correct'],[2.056826899992302],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,542.9698578999378,542.9796493999893,545.0284481999697,[0.30462962962962964],[-0.40555555555555556],[1],[0],[0],[2.056826899992302],['button_correct'],545.0288224999094,546.0323442999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(7 x 6) + 9 = 48 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,8,8,9,,,,,,,,,546.0422694999725,,,,,,,,,,,,,,,,['button_correct'],[2.1074448000872508],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,546.032531099976,546.0422694999725,548.1416862999322,[0.41203703703703703],[-0.37592592592592594],[1],[0],[0],[2.1074448000872508],['button_correct'],548.1420603999868,549.1453518999042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
(54 : 6) - 10 = 0 ,Incorrect,button_incorrect,,,,,,,,,,,,,0,9,9,5,,,,,,,,,549.1553315999918,,,,,,,,,,,,,,,,['button_incorrect'],[2.890540999942459],,,,,,,,,,,,,,,,,,,,,,,,,,distractorTask,2,,,,,,,,,,,,,,,,,,,,,,,,,549.145546899992,549.1553315999918,552.0378190999618,[-0.3861111111111111],[-0.39166666666666666],[1],[0],[0],[2.890540999942459],['button_incorrect'],552.0381947999122,553.0417395998957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,568.5534048998961,,,,,,,,,,,,,,,,kerze,10.715149299940094,,,,,,,,,,,,8.705541299888864,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.5449014999904,568.5534048998961,568.5534048998961,579.2779498999007,return,10.715149299940094,None,kerze,"[-0.01574074074074074, -0.003703703703703704]","[0.03888888888888889, 0.04722222222222222]","[1, 1]","[0, 0]","[0, 0]","[2.388361499994062, 2.92072970001027]",[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,579.2900990999769,,,,,,,,,,,,,,,,uhr,2.562408300000243,,,,,,,,,,,,1.9400043999776244,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.2797781999689,579.2900990999769,579.2900990999769,581.8623291999102,return,2.562408300000243,None,uhr,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,581.8889445998939,,,,,,,,,,,,,,,,trommel,6.203473700094037,,,,,,,,,,,,4.188437500037253,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.8636081999866,581.8889445998939,581.8889445998939,588.1007368999999,return,6.203473700094037,None,trommel,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,588.1117486999137,,,,,,,,,,,,,,,,rucksack,3.3967391999904066,,,,,,,,,,,,1.3362285000039265,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.1019754000008,588.1117486999137,588.1117486999137,591.5168889999622,return,3.3967391999904066,None,rucksack,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,591.5281642999034,,,,,,,,,,,,,,,,geige,4.316337800002657,,,,,,,,,,,,1.2467449000105262,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.5181271999609,591.5281642999034,591.5281642999034,595.8478040999034,return,4.316337800002657,None,geige,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,595.8591017998988,,,,,,,,,,,,,,,,jacke,1.9773209999548271,,,,,,,,,,,,0.6236648999620229,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.8490526999813,595.8591017998988,595.8591017998988,597.8384084999561,return,1.9773209999548271,None,jacke,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,597.8498873999342,,,,,,,,,,,,,,,,kette,5.730571600026451,,,,,,,,,,,,3.877347599947825,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.8396611999488,597.8498873999342,597.8498873999342,603.5847131999908,return,5.730571600026451,None,kette,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,603.5960988999577,,,,,,,,,,,,,,,,kiste,45.384312900016084,,,,,,,,,,,,41.92763599997852,43.91596989997197,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.5859656999819,603.5960988999577,603.5960988999577,648.9880019999109,return,45.384312900016084,None,kiste,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,648.9995391999837,,,,,,,,,,,,,,,,hund,5.612893300014548,,,,,,,,,,,,3.5359684000723064,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.9892933999654,648.9995391999837,648.9995391999837,654.6139969999203,return,5.612893300014548,None,hund,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,654.6262436999241,,,,,,,,,,,,,,,,katze,1.7142009000526741,,,,,,,,,,,,0.7759130999911577,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.615260599996,654.6262436999241,654.6262436999241,656.3452981999144,return,1.7142009000526741,None,katze,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,656.3572355998913,,,,,,,,,,,,,,,,löffel,15.99918159993831,,,,,,,,,,,,13.999931799946353,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.3467420999659,656.3572355998913,656.3572355998913,672.3650465999963,return,15.99918159993831,None,löffel,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,672.3777104999172,,,,,,,,,,,,,,,,ring,8.706688800011761,,,,,,,,,,,,7.574693899950944,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3663113999646,672.3777104999172,672.3777104999172,681.0858589999843,return,8.706688800011761,None,ring,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,681.0982576999813,,,,,,,,,,,,,,,,lampe,8.88214749994222,,,,,,,,,,,,7.654865799937397,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0871097999625,681.0982576999813,681.0982576999813,689.9871229999699,return,8.88214749994222,None,lampe,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,689.9999840999953,,,,,,,,,,,,,,,,fahrrad,37.50044039997738,,,,,,,,,,,,35.51140990003478,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.9883713999297,689.9999840999953,689.9999840999953,727.5081381999189,return,37.50044039997738,None,fahrrad,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,727.5209051999263,,,,,,,,,,,,,,,,schlüssel,27.14743760006968,,,,,,,,,,,,23.060508799972013,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.5094022999983,727.5209051999263,727.5209051999263,754.6773436999647,return,27.14743760006968,None,schlüssel,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,754.6919848999241,,,,,,,,,,,,,,,,hut,11.344396200031042,,,,,,,,,,,,8.382194899953902,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.6786125999643,754.6919848999241,754.6919848999241,766.0431279999902,return,11.344396200031042,None,hut,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,766.0562626000028,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,None,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0444500999292,766.0562626000028,766.0562626000028,800.3333763999399,None,,,,[0.16666666666666666],[-0.40925925925925927],[1],[0],[0],[34.283468700014055],"['button_continue', 'continue_text']",,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,806.3997539998963,,,,,,,,,,,,811.594944799901,812.09318299999,,,,5.188506399979815,,,,,,,,,,,,None,None,,,,,,,,,,Geige,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.3904687999748,806.3997539998963,806.3997539998963,811.59154449997,schwer,return,5.188506399979815,None,811.5919337999076,811.6012032999424,811.6012032999424,811.5947925999062,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,812.1032357999356,,,,,,,,,,,,815.0788639999228,815.5776166999713,,,,2.964993800036609,,,,,,,,,,,,None,None,,,,,,,,,,Ring,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.0934169999091,812.1032357999356,812.1032357999356,815.0758637998952,flach,return,2.964993800036609,None,815.0761273999233,815.0855872998945,815.0855872998945,815.0787611999549,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,815.5875762999058,,,,,,,,,,,,822.3691576999845,822.8678079999518,,,,6.768644800060429,,,,,,,,,,,,None,None,,,,,,,,,,Kiste,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.5778603999643,815.5875762999058,815.5875762999058,822.3659525999101,niedlich,return,6.768644800060429,None,822.3662173999473,822.3756715999916,822.3756715999916,822.3690575999208,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,822.8777547999052,,,,,,,,,,,,827.8718526999,828.370506499894,,,,4.990460000000894,,,,,,,,,,,,None,None,,,,,,,,,,Blume,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.8680508999387,822.8777547999052,822.8777547999052,827.8688596999273,blass,return,4.990460000000894,None,827.8691314999014,827.8784700999968,827.8784700999968,827.8717518999474,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,828.3804248999804,,,,,,,,,,,,831.2959959999425,831.7946671999525,,,,2.9037818999495357,,,,,,,,,,,,None,None,,,,,,,,,,Lampe,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.3707496999996,828.3804248999804,828.3804248999804,831.2929761999985,rustikal,return,2.9037818999495357,None,831.2932441999437,831.3027091999538,831.3027091999538,831.2958932999754,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,831.8047203999013,,,,,,,,,,,,833.776228499948,834.2750409999862,,,,1.96745890006423,,,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.794954599929,831.8047203999013,831.8047203999013,833.7733385999454,matt,return,1.96745890006423,None,833.7736065998906,833.7828934999416,833.7828934999416,833.7761270999908,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,834.2849791999906,,,,,,,,,,,,837.5418222999433,838.0404979999876,,,,3.247200299985707,,,,,,,,,,,,None,None,,,,,,,,,,Bürste,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.2752953999443,834.2849791999906,834.2849791999906,837.5389359999681,kurz,return,3.247200299985707,None,837.5392045999179,837.5484731999459,837.5484731999459,837.5417211999884,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,838.0505457998952,,,,,,,,,,,,841.7294336999767,842.2285909999628,,,,3.6657715999754146,,,,,,,,,,,,None,None,,,,,,,,,,Kerze,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.0407341999235,838.0505457998952,838.0505457998952,841.7264157999307,biegsam,return,3.6657715999754146,None,841.7266803999664,841.7361372999148,841.7361372999148,841.7293328999076,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
